,entity_id,distribution,q_id
569,266601,"{'Alcoholic fatty liver disease': 2, 'Cholestatic liver diseases': 2}",39
570,266607,{'Skin disorders': 1},39
571,135536,{'Fungal infections': 2},39
572,266609,"{'Hormone Replacement Therapy': 1, 'Contraception': 1, 'Post menopausal osteoporosis': 1}",39
573,266613,{'Acidity': 0},39
574,266618,{'Vertigo': 0},39
575,135555,{},39
576,266639,{'Bacterial infections': 0},39
577,135571,"{'Anemia due to chronic kidney disease': 0, 'Anemia due to chemotherapy': 0}",39
578,266647,"{'Bacterial infections': 2, 'Prevention of Rheumatic fever': 1, 'Syphilis': 1}",39
579,266649,"{'Tuberculosis': 0, 'Others': 0}",39
580,266650,{'Infections': 0},39
581,266653,{'dental pain': 1},39
582,135583,{'Increased blood pressure': 2},39
583,135594,"{'Neuropathic pain': 1, 'Nutritional deficiencies': 1}",39
584,135604,{'Others': 0},39
585,135608,"{'Ankylosing Spondylitis': 13, 'Others': 2, 'Rheumatoid Arthritis': 16, 'Ulcerative colitis': 5, 'Ulcerative Colitis': 0}",39
586,266684,{'Cough with mucus': 0},39
587,135618,{'Diarrhoea': 5},39
588,266697,{'Heart failure': 0},39
589,266699,{},39
590,135631,{'Tuberculosis': 0},39
591,135644,"{'Intestinal ulcers': 5, 'Stomach ulcers': 5, 'Others': 0}",39
592,135645,{'Increased blood pressure': 6},39
593,266717,{'Swelling': 0},39
594,135656,"{'Acidity': 1, 'Heartburn': 1, 'Others': 1, 'Stomach ulcers': 1, 'Vomiting': 1}",39
595,135658,"{'Bacterial infections': 2, 'Bacterial skin infections': 1}",39
596,135665,"{'Severe allergic reaction': 2, 'Skin disorders': 0, 'Rheumatic disorder': 0, 'Asthma': 2}",39
597,135666,{'Cancer of colon and rectum': 0},39
598,135669,{'Fungal infections': 3},39
599,266741,{'Asthma': 1},39
600,266748,{'Vertigo': 0},39
601,135687,{'Type 2 diabetes': 0},39
602,135688,"{'Allergic disorders': 1, 'Anaesthesia': 1}",39
603,135693,"{'Increased blood pressure': 2, 'Angina': 0}",39
604,135694,{'Increased blood pressure': 4},39
605,135695,"{'Heart attack': 1, 'Others': 1}",39
606,135700,{'Glaucoma': 3},39
607,135701,"{'Arthralgia': 0, 'Migraine': 2, 'Headache': 3, 'Fever': 5}",39
608,266772,{'Fever': 0},39
609,266776,{'Cough': 0},39
610,266777,{'Schizophrenia': 0},39
611,135707,"{'Osteoporosis': 1, 'Post menopausal osteoporosis': 0, 'Nutritional deficiencies': 1}",39
612,135709,"{'Genital warts': 1, 'Pre cancerous genital lesions': 0, 'Cervical cancer': 0, 'Pre cancerous anal lesions': 1}",39
613,135712,"{'Local Anaesthesia': 18, 'Mouth Sores': 8, 'Others': 1, 'Piles': 18, 'Arrhythmias': 0}",39
614,135716,{'Nutritional deficiencies': 3},39
615,135721,"{'Others': 0, 'Lung cancer': 0}",39
616,135724,"{'Type 2 diabetes': 1, 'Others': 1}",39
617,135728,{'Female Infertility': 1},39
618,135731,"{'Piles': 3, 'Varicose veins': 2}",39
619,266803,{'Bacterial skin infections': 0},39
620,135734,{'Type 2 diabetes': 0},39
621,266806,{'Osteoarthritis': 0},39
622,135735,"{'Others': 0, 'Organ transplantation': 0}",39
623,135740,{'Increased blood pressure': 1},39
624,135741,"{'Increased blood pressure': 2, 'Angina': 0}",39
625,266812,{'Fever': 0},39
626,266836,{'Morning sickness': 1},39
627,135766,{'Dry cough': 2},39
628,135769,"{'Anaesthesia': 2, 'Nutritional defeciencies': 1, 'Skin disorders': 3, 'Others': 0, 'Nutritional deficiencies': 4}",39
629,135770,"{'Skin disorders': 10, 'Bacterial infections': 2, 'Anaesthesia': 10}",39
630,266844,"{'Melasma': 0, 'Hyperpigmentation': 1}",39
631,135772,"{'Bacterial infections': 1, 'Serious bacterial infections': 3}",39
632,135776,{'Bacterial infections': 2},39
633,135777,"{'Acidity': 3, 'Stomach ulcers': 2, 'Heartburn': 0, 'Vomiting': 2, 'Intestinal ulcers': 1}",39
634,135779,"{'Benign prostatic hyperplasia': 1, 'Others': 1}",39
635,135782,{'Mouth Sores': 3},39
636,135783,"{'Mouth Sores': 6, 'dental pain': 5}",39
637,135795,{'Mucolytic': 2},39
638,266873,{'Increased blood pressure': 1},39
639,266874,{'Parasitic worm infections': 1},39
640,266883,{'Psoriasis': 1},39
641,135825,"{'Varicose veins': 3, 'Others': 3}",39
642,135827,"{'Increased blood pressure': 8, 'Fluid retention': 4}",39
643,266905,{'Bacterial infections': 0},39
644,266912,{'Others': 1},39
645,266918,"{'Chronic obstructive pulmonary disorder': 0, 'Asthma': 0}",39
646,135847,{'Bacterial infections': 0},39
647,135848,"{'Others': 0, 'Nutritional deficiencies': 1}",39
648,135849,"{'Glaucoma': 3, 'Others': 0}",39
649,135865,"{'Pain': 0, 'Others': 1}",39
650,135870,"{'Pain': 8, 'Nerve pain': 7, 'post operative pain': 4, 'musculo-skeletal pain': 4}",39
651,266947,{'Serious bacterial infections': 0},39
652,266953,{'Acidity': 0},39
653,266955,{'Schizophrenia': 1},39
654,135888,{'Arrhythmias': 1},39
655,135892,{'Rheumatoid Arthritis': 3},39
656,135894,"{'Others': 1, 'Severe allergic reaction': 0, 'oral lichen planus': 1}",39
657,266987,{'Acne': 1},39
658,266996,"{'Bacterial infections': 0, 'Others': 0}",39
659,266997,{'Bacterial infections': 1},39
660,135927,{'Hair loss': 7},39
661,267003,{'Tuberculosis': 0},39
662,135932,"{'Appetite stimulant': 7, 'Allergic disorders': 2, 'Anaesthesia': 7, 'Others': 0}",39
663,135935,"{'Type 2 diabetes': 3, 'Type 1 diabetes': 3}",39
664,267021,{'Severe allergic reaction': 0},39
665,267025,{'Bacterial infections': 0},39
666,267026,{'Others': 0},39
667,135955,"{'Constipation': 8, 'Others': 0}",39
668,135958,"{'Endometriosis': 0, 'Premenstural syndrome': 6, 'Pain during menstruation': 7, 'Others': 2}",39
669,135960,"{'Diarrhoea': 1, 'Hepatic encephalopathy': 1}",39
670,135963,{'Increased blood pressure': 0},39
671,267042,{'Increased triglycerides levels in blood': 0},39
672,267044,{'Non-alcoholic fatty liver': 0},39
673,267050,"{'Increased blood pressure': 2, 'Diabetic kidney disease': 1}",39
674,267051,"{'Piles': 1, 'Varicose veins': 2}",39
675,135996,"{'Asthma': 2, 'Chronic obstructive pulmonary disorder': 2, 'Allergic disorders': 0}",39
676,267079,{'Infections': 1},39
677,267102,{'Myalgia': 1},39
678,4960,"{'Gout': 1, 'Others': 0}",39
679,267107,{'Abdominal pain': 0},39
680,267108,{'Acidity': 0},39
681,4967,"{'Others': 1, 'Gout': 1}",39
682,136043,"{'Type 2 diabetes': 6, 'Polycystic ovary syndrome': 2}",39
683,4977,{'Alcohol dependence': 14},39
684,136049,"{'Type 2 diabetes': 8, 'Polycystic ovary syndrome': 0}",39
685,4980,"{'Alcohol dependence': 16, 'Others': 5}",39
686,267125,"{'Anaesthesia': 0, 'Appetite stimulant': 1}",39
687,267127,"{'Others': 3, 'Acne': 7, 'Nutritional deficiencies': 2}",39
688,267132,{'Fever': 0},39
689,267133,{'Acidity': 0},39
690,267139,{'Tuberculosis': 1},39
691,267144,{'Benign prostatic hyperplasia': 1},39
692,136073,{'Fungal infections': 1},39
693,267146,{'Hormone Replacement Therapy': 1},39
694,5005,{'Migraine': 1},39
695,136077,{'Idiopathic pulmonary fibrosis': 1},39
696,5021,{'Migraine': 1},39
697,267167,{'Non-alcoholic fatty liver': 0},39
698,267178,{'Bacterial infections': 1},39
699,5036,{'Migraine': 1},39
700,267183,"{'Melasma': 0, 'Hyperpigmentation': 0}",39
701,5052,"{'Epilepsy': 3, 'Migraine': 1, 'Others': 0, 'Mania': 3}",39
702,5053,"{'Epilepsy': 4, 'Migraine': 0, 'Mania': 4}",39
703,5058,"{'Epilepsy': 1, 'Others': 2}",39
704,5075,"{'Epilepsy': 2, 'Migraine': 0}",39
705,5078,{'Migraine': 1},39
706,267223,"{'Anaesthesia': 11, 'Allergic disorders': 13, 'Others': 1}",39
707,267224,{'Bacterial infections': 0},39
708,5081,"{'Epilepsy': 5, 'Mania': 4, 'Others': 3, 'Migraine': 5}",39
709,5086,"{'Mania': 2, 'Epilepsy': 3}",39
710,5092,"{'Others': 0, 'Migraine': 0, 'Mania': 2, 'Epilepsy': 0}",39
711,267241,{'Head and neck cancer': 1},39
712,267246,"{'Skin disorders': 0, 'Fungal infections': 1}",39
713,5106,{'Epilepsy': 1},39
714,136180,"{'Female Infertility': 0, 'Male hypogonadism': 0, 'Others': 1}",39
715,5119,"{'Others': 0, 'Migraine': 1, 'Epilepsy': 4, 'Mania': 4}",39
716,5120,{'Mania': 1},39
717,5121,"{'Migraine': 2, 'Epilepsy': 1}",39
718,267266,{'Varicose veins': 0},39
719,5132,"{'Epilepsy': 6, 'Migraine': 4, 'Others': 1, 'Mania': 4}",39
720,5135,"{'Epilepsy': 10, 'Mania': 4, 'Migraine': 8, 'Others': 1}",39
721,267279,"{'Fever': 0, 'Myalgia': 0}",39
722,5141,"{'Epilepsy': 1, 'Migraine': 1}",39
723,5144,"{'Epilepsy': 3, 'Others': 0, 'Mania': 3}",39
724,267296,{'Hyperpigmentation': 1},39
725,5156,{'Mania': 0},39
726,267301,"{'Gout': 2, 'Others': 1}",39
727,267306,{'Increased blood pressure': 0},39
728,5164,{'Migraine': 1},39
729,5165,{'Mania': 0},39
730,5167,"{'Epilepsy': 1, 'Others': 0, 'Migraine': 1}",39
731,5169,{'Others': 1},39
732,5173,"{'Migraine': 1, 'Mania': 3, 'Others': 0}",39
733,5176,"{'Mania': 1, 'Migraine': 0}",39
734,5182,"{'Epilepsy': 1, 'Mania': 2, 'Migraine': 4}",39
735,267327,{},39
736,5184,"{'Migraine': 1, 'Epilepsy': 1, 'Mania': 1}",39
737,5187,"{'Migraine': 4, 'Epilepsy': 1, 'Mania': 4, 'Others': 1}",39
738,5188,"{'Epilepsy': 3, 'Migraine': 2, 'Mania': 4}",39
739,5191,"{'Mania': 8, 'Epilepsy': 10, 'Migraine': 0, 'Others': 3}",39
740,267336,"{'Fungal infections': 5, 'Dandruff': 4}",39
741,5201,"{'Epilepsy': 1, 'Migraine': 0, 'Mania': 1}",39
742,5204,"{'Epilepsy': 6, 'Migraine': 6}",39
743,5210,"{'Mania': 4, 'Migraine': 3, 'Epilepsy': 1}",39
744,5212,"{'Epilepsy': 2, 'Mania': 3}",39
745,267357,{'Bacterial infections': 0},39
746,5216,"{'Migraine': 1, 'Mania': 0}",39
747,5220,{'Mania': 1},39
748,5222,{'Epilepsy': 2},39
749,267367,"{'Fever': 0, 'Others': 0}",39
750,5226,"{'Others': 0, 'Epilepsy': 1, 'Mania': 1}",39
751,5228,"{'Epilepsy': 1, 'Others': 1}",39
752,136308,"{'Iron deficiency anemia': 3, 'Anemia due to chronic kidney disease': 2}",39
753,5236,{'Others': 1},39
754,5239,"{'Epilepsy': 4, 'Mania': 3}",39
755,5240,"{'Migraine': 1, 'Mania': 0, 'Others': 1}",39
756,5241,"{'Epilepsy': 1, 'Mania': 0, 'Migraine': 0}",39
757,267397,"{'Piles': 0, 'Others': 0, 'Varicose veins': 0}",39
758,267406,"{'Serious bacterial infections': 0, 'Bacterial infections': 0}",39
759,267408,"{'Others': 1, 'Local Anaesthesia': 0}",39
760,267427,{'Muscle relaxation': 0},39
761,267435,{'Bacterial infections': 0},39
762,267437,{'Non-alcoholic fatty liver': 1},39
763,267441,{'Dental cavities': 0},39
764,5326,"{'Prostate cancer': 1, 'Non-small cell lung cancer': 0}",39
765,267473,{'Mania': 1},39
766,267475,{'Myalgia': 0},39
767,267476,{'Increased blood pressure': 2},39
768,267481,{'Hypothyroidism': 3},39
769,267483,"{'Fever': 1, 'Osteoarthritis': 0}",39
770,267498,"{'Fever': 1, 'Headache': 0}",39
771,5357,{'Vomiting': 0},39
772,267519,{'Bacterial infections': 1},39
773,267522,{'Gout': 1},39
774,136472,{'Increased blood pressure': 3},39
775,267545,{'Others': 0},39
776,267546,{'Bacterial infections': 0},39
777,136475,{'Appetite stimulant': 1},39
778,267551,{'Increased blood pressure': 1},39
779,5416,{'Vomiting': 0},39
780,267567,{'Appetite stimulant': 1},39
781,267586,{'Osteoarthritis': 0},39
782,5459,"{'Vomiting': 1, 'Heartburn': 0}",39
783,5461,"{'Nausea': 6, 'Vomiting': 19, 'Others': 1, 'Heartburn': 0}",39
784,267607,{},39
785,267611,{'Others': 0},39
786,267614,"{'Vomiting': 2, 'Nausea': 2}",39
787,5476,{'Vomiting': 5},39
788,5477,"{'Vomiting': 5, 'Nausea': 0, 'Heartburn': 0, 'Others': 0}",39
789,267620,{'Others': 1},39
790,5488,{'Vomiting': 0},39
791,5493,{},39
792,267646,{'Bacterial infections': 0},39
793,136577,{'Hormone Replacement Therapy': 0},39
794,267668,{'Fever': 1},39
795,5526,{'Vomiting': 1},39
796,267676,{'Increased triglycerides levels in blood': 0},39
797,136616,{'Pulmonary hypertension': 1},39
798,267693,"{'Osteoarthritis': 1, 'Gout': 1, 'Rheumatoid Arthritis': 0, 'Others': 1, 'Ankylosing Spondylitis': 1}",39
799,267694,{'Bacterial infections': 1},39
800,267710,"{'Others': 0, 'Swelling': 0, 'Pain': 3}",39
801,267714,{'Allergic disorders': 0},39
802,267716,{'Infections': 1},39
803,5580,"{'Vomiting': 9, 'Others': 0}",39
804,267725,{'Swelling': 0},39
805,267732,{'Bacterial infections': 1},39
806,5589,"{""Alzheimer's disease"": 0}",39
807,5590,"{""Alzheimer's disease"": 1}",39
808,136663,"{'Iron deficiency anemia': 5, 'Anemia due to chronic kidney disease': 6}",39
809,136662,{},39
810,267737,{'Bacterial infections': 1},39
811,5597,"{'Others': 0, ""Alzheimer's disease"": 3, ""Dementia in Parkinson's disease"": 0}",39
812,5598,"{""Alzheimer's disease"": 1}",39
813,136673,"{'Others': 0, 'Stomach ulcers': 0}",39
814,5606,"{""Alzheimer's disease"": 0, 'Others': 1, ""Dementia in Parkinson's disease"": 0}",39
815,5608,"{""Alzheimer's disease"": 0}",39
816,267765,{'Arthralgia': 0},39
817,136699,"{'Bed-wetting': 1, 'Others': 0}",39
818,267773,{'Bacterial infections': 0},39
819,267785,"{'Others': 0, 'Dehydration': 1, 'Short term fluid replacement after trauma': 1}",39
820,267792,{'Type 2 diabetes': 1},39
821,267801,{},39
822,267803,{'Osteoarthritis': 1},39
823,136733,"{'Scabies': 0, 'Others': 0}",39
824,267821,{'Acidity': 0},39
825,136759,"{'Post traumatic stress disorder': 3, 'Anxiety disorder': 2, 'Depression': 3, 'Phobia': 0}",39
826,267835,{'Increased blood pressure': 1},39
827,267847,{},39
828,5711,"{'Benign prostatic hyperplasia': 0, 'Increased blood pressure': 0}",39
829,267861,"{'Anaesthesia': 2, 'Asthma': 2}",39
830,267868,{'Bacterial infections': 0},39
831,267872,{'Others': 1},39
832,136800,{'Neuropathic pain': 1},39
833,267885,{'Myalgia': 0},39
834,5758,"{'Chronic obstructive pulmonary disorder': 1, 'Asthma': 2}",39
835,5760,{'Asthma': 1},39
836,5762,"{'Asthma': 5, 'Chronic obstructive pulmonary disorder': 2, 'Others': 1}",39
837,267912,{'Swelling': 0},39
838,136868,{'Diarrhoea': 1},39
839,267943,{'Others': 1},39
840,267948,{'Organ transplantation': 0},39
841,267951,{'Bacterial infections': 2},39
842,267957,{},39
843,136888,{},39
844,136891,{'Benign prostatic hyperplasia': 0},39
845,267974,{'Bacterial infections': 0},39
846,267985,"{'Increased blood pressure': 2, 'Heart attack': 1}",39
847,267998,{'Increased triglycerides levels in blood': 0},39
848,267999,{'Muscle relaxation': 0},39
849,268001,{'Anxiety disorder': 1},39
850,136938,{'Others': 1},39
851,268012,{'Depression': 0},39
852,136941,{'Stomach ulcers': 0},39
853,136947,"{'Skin disorders': 4, 'Melasma': 12, 'Hyperpigmentation': 15, 'Acne': 15}",39
854,268024,{'Bacterial infections': 1},39
855,268026,{'Hormone Replacement Therapy': 0},39
856,5885,{'Bacterial infections': 0},39
857,5900,"{'Bacterial infections': 0, 'Others': 1}",39
858,5912,"{'Bacterial infections': 0, 'Others': 1}",39
859,268065,{'Dandruff': 1},39
860,268087,{'Fever': 0},39
861,268088,{'Others': 1},39
862,137017,"{'Allergic disorders': 1, 'Asthma': 2, 'Others': 1, 'Anaesthesia': 1}",39
863,268096,{'Asthma': 0},39
864,137030,{'Type 1 diabetes': 0},39
865,268116,{'muscular pain': 0},39
866,268119,{'Others': 0},39
867,5998,{'Bacterial infections': 0},39
868,6004,"{'Bacterial infections': 1, 'Others': 1}",39
869,6005,{'Bacterial infections': 0},39
870,6006,{'Bacterial infections': 0},39
871,6008,{'Bacterial infections': 1},39
872,268157,{},39
873,6013,{'Filariasis': 0},39
874,6018,"{'Bacterial infections': 1, 'Filariasis': 0}",39
875,137091,{'Epilepsy': 2},39
876,268171,{'Bacterial infections': 0},39
877,268172,{'Increased blood pressure': 2},39
878,268173,{'Bacterial infections': 0},39
879,268188,"{'Swelling': 3, 'Pain': 2}",39
880,268193,{'Fungal infections': 0},39
881,6053,{'Bacterial infections': 0},39
882,137128,{'Increased LDL levels in blood': 0},39
883,137136,"{'Deep vein thrombosis': 0, 'Heart attack': 1}",39
884,6064,"{'Bacterial infections': 0, 'Others': 0}",39
885,268213,{'Schizophrenia': 1},39
886,137151,{'Increased blood pressure': 0},39
887,268229,{'Scabies': 1},39
888,6088,{'Abdominal pain': 1},39
889,137161,{'Intestinal ulcers': 0},39
890,268242,"{'Others': 1, 'Hypothyroidism': 4}",39
891,6102,"{'Abdominal pain': 5, 'Others': 2, 'Menstural pain': 1}",39
892,268248,"{'Bacterial infections': 1, 'Others': 1}",39
893,268253,{'Hormone Replacement Therapy': 0},39
894,6123,"{'Abdominal pain': 3, 'Menstural pain': 1}",39
895,268273,{'Stomach ulcers': 0},39
896,268274,{'Piles': 0},39
897,268278,"{'Anxiety disorder': 1, 'Depression': 1}",39
898,268304,"{'Increased blood pressure': 2, 'Others': 0}",39
899,137240,{'Psoriasis': 2},39
900,6172,{'Abdominal pain': 1},39
901,268343,{'Bacterial infections': 1},39
902,268352,{'Bacterial infections': 0},39
903,137286,{'Nutritional deficiencies': 9},39
904,268374,{'Non-alcoholic fatty liver': 0},39
905,268387,"{'Bacterial infections': 2, 'Typhoid fever': 1}",39
906,268389,"{'Fever': 13, 'Headache': 8, 'Arthralgia': 12, 'Myalgia': 12, 'Pain during menstruation': 13}",39
907,6247,"{'Diabetic nerve disease': 0, 'Depression': 2}",39
908,6248,"{'Depression': 0, 'Diabetic nerve disease': 1}",39
909,6251,{'Depression': 1},39
910,268402,{'Allergic disorders': 0},39
911,6261,"{'Diabetic nerve disease': 2, 'Depression': 0}",39
912,6264,"{'Diabetic nerve disease': 5, 'Depression': 4, 'Others': 2}",39
913,6276,{'Diabetic nerve disease': 0},39
914,6286,{'Diabetic nerve disease': 1},39
915,6288,"{'Depression': 4, 'Diabetic nerve disease': 3}",39
916,268432,{'Muscle relaxation': 1},39
917,6292,"{'Diabetic nerve disease': 0, 'Depression': 0}",39
918,6293,{'Diabetic nerve disease': 1},39
919,268448,{'Asthma': 1},39
920,6306,"{'Diabetic nerve disease': 1, 'Depression': 1}",39
921,268454,{'Fever': 1},39
922,268455,{'Bacterial infections': 0},39
923,137387,"{'Others': 0, 'Heart attack': 2, 'Increased cholesterol levels in blood': 2, 'Increased LDL levels in blood': 0}",39
924,268459,{'Type 2 diabetes': 0},39
925,268463,"{'Anaesthesia': 0, 'Allergic disorders': 1}",39
926,6324,{'Depression': 3},39
927,6325,"{'Diabetic nerve disease': 0, 'Others': 2, 'Depression': 1}",39
928,6326,"{'Diabetic nerve disease': 3, 'Depression': 3, 'Others': 0}",39
929,6328,"{'Diabetic nerve disease': 2, 'Depression': 3, 'Others': 1}",39
930,6332,{'Depression': 0},39
931,137407,{},39
932,6341,{'Depression': 1},39
933,6343,"{'Depression': 2, 'Diabetic nerve disease': 3, 'Others': 1}",39
934,268487,{'Others': 1},39
935,6346,{'Diabetic nerve disease': 1},39
936,6347,"{'Depression': 0, 'Diabetic nerve disease': 0, 'Others': 1}",39
937,6353,{'Depression': 1},39
938,6354,{'Benign prostatic hyperplasia': 0},39
939,268504,{},39
940,6362,{'Amenorrhea': 1},39
941,6364,{'Amenorrhea': 1},39
942,268520,{'Osteoarthritis': 0},39
943,6380,{'Amenorrhea': 1},39
944,268526,"{'Hormone Replacement Therapy': 0, 'Post menopausal osteoporosis': 1}",39
945,6384,{'Amenorrhea': 0},39
946,6390,"{'Abnormal uterine bleeding': 40, 'Amenorrhea': 41, 'Others': 5}",39
947,268536,{'Bacterial infections': 2},39
948,6393,"{'Amenorrhea': 28, 'Abnormal uterine bleeding': 28, 'Others': 4}",39
949,268537,{'Increased blood pressure': 1},39
950,6398,"{'Others': 0, 'Amenorrhea': 3, 'Abnormal uterine bleeding': 4}",39
951,6399,"{'Abnormal uterine bleeding': 1, 'Amenorrhea': 6}",39
952,268553,"{'Typhoid fever': 1, 'Bacterial infections': 1}",39
953,137483,{'Bacterial infections': 1},39
954,137484,{'Increased blood pressure': 1},39
955,268558,{'Schizophrenia': 1},39
956,137489,{'Infections': 4},39
957,137500,{},39
958,268574,{'Motion sickness': 1},39
959,268578,"{'Anxiety disorder': 1, 'Obsessive-compulsive disorder': 2}",39
960,268599,{'Increased phosphate levels in blood': 0},39
961,268600,{'Increased blood pressure': 0},39
962,268602,{'Arthralgia': 0},39
963,137534,"{'Anemia due to chemotherapy': 0, 'Anemia': 0}",39
964,6469,"{'Others': 1, 'Hormone Replacement Therapy': 2}",39
965,268615,"{'Abdominal Pain': 0, 'Abdominal pain': 0}",39
966,137547,"{'Acne': 3, 'Others': 0}",39
967,268622,{'Headache': 1},39
968,137553,{'Glaucoma': 1},39
969,6488,{'Hormone Replacement Therapy': 2},39
970,137561,"{'Tuberculosis': 2, 'Bacterial infections': 0}",39
971,137573,{'Increased cholesterol levels in blood': 0},39
972,137578,{'Increased LDL levels in blood': 0},39
